ds,统计时间,campaign_id,campaign_name,曝光数,点击数,花费,应用内转换次数,按装数,session_设备数,session_dau,session_dac,session_gmv,联盟收入,P4p广告收入,session口径下单用户数,session口径支付新用户数,历史0单会员数,session口径支付新用户GMV,一跳P4P点击花费，美分,24h_dac,24h_gmv,24h-gmvroi,dac成本,sess-gmvroi,商业roi,geo type,是否全托,是否人群,time_range
20251226,20251226,SzYnzkBXOxlzFx0O,AliExpress_moloco_rmkt_null_Android_app_KR_purchase_CPA_RE_null,571345,1235,100.15,0,0,570,569,5,60,40.77,3.69,7,0,4,0,0,,783,,,,,KR,no,no,
20251226,20251226,eFETalps2bgJixqv,AliExpress_moloco_rmkt_null_android_app_IL_purchase_CPA_RE_null,858616,2544,99.69,0,0,1000,993,6,102,26.76,2.78,6,0,24,0,0,,760,,,,,IL,no,no,
20251226,20251226,TMujiR7zByg7DeGb,AliExpress_moloco_rmkt_app_Synapse_全托_ES_syes-qt_purchase_ROAS,21511,3271,50.1,0,0,1159,1137,3,123,38.51,1.01,4,0,72,0,0,,756,,,,,ES,no,no,
20251226,20251226,yjz3JcB3Zqml93Uz,AliExpress_moloco_rmkt_null_android_app_EU10_HU_purchase_ROAS_RE_null,77437,2494,50.41,0,0,1024,1017,2,18,27.46,5.62,2,0,66,0,0,,736,,,,,EU10,no,no,
20251226,20251226,tD7ZrHZpoCqTQwKE,AliExpress_moloco_rmkt_null_android_app_FR_purchase_ROAS_RE_null,66818,1768,50.13,0,0,696,690,1,137,37.28,1.57,1,0,61,0,0,,697,,,,,FR,no,no,
20251226,20251226,ISImlUs2gtxFIUTs,AliExpress_moloco_rmkt_null_android_app_DE_purchase_ROAS_RE_null,9164,1214,30.6,0,0,454,441,0,-,17.06,0.82,0,0,58,0,0,,694,,,,,DE,no,no,
20251226,20251226,uNUAxHQgdUIuHU5D,AliExpress_moloco_rmkt_null_android_app_DE_purchase_CPA_RE_null,285838,813,40.05,0,0,294,293,2,29,35.8,2.45,2,0,21,0,0,,563,,,,,DE,no,no,
20251226,20251226,gRkfWpvtZkn6VgyY,AliExpress_moloco_rmkt_null_Android_app_KR_purchase_ROAS_RE_null,262611,498,99.09,0,0,224,221,2,41,35.37,1.61,2,0,6,0,0,,560,,,,,KR,no,no,
20251226,20251226,C2yH6jzJz4IzQyzZ,AliExpress_moloco_rmkt_null_android_app_AUS_purchase_CPA_RE_null,238599,495,48.51,0,0,252,252,2,57,19.29,0.62,2,0,8,0,0,,507,,,,,AUS,no,no,
20251226,20251226,KYq9OxUBxs4fsyzA,AliExpress_moloco_rmkt_null_android_app_GCC_SAU_purchase_CPA_RE_null,169461,2020,50.16,0,0,822,816,1,71,4.8,1.89,1,0,171,0,0,,435,,,,,GCC,no,no,
20251226,20251226,lC6hzOyMpS2y4aWP,AliExpress_moloco_rmkt_app_Synapse_全托_IT_syit-qt_purchase_ROAS,155690,2209,50.19,0,0,672,649,1,55,7.82,1.41,1,0,78,0,0,,433,,,,,IT,no,no,
20251226,20251226,Rr8zaezbYgceyf6c,AliExpress_moloco_rmkt_null_android_app_AUS_Exlcude180_ROAS_RE_null,44102,694,50.21,0,0,299,299,0,-,25.43,1.25,1,0,20,0,0,,407,,,,,AUS,no,no,
20251226,20251226,nxHXncb3ZQ9IzD6C,AliExpress_moloco_rmkt_null_android_app_NL_purchase_ROAS_RE_null,82002,1423,50.19,0,0,430,422,2,150,23.85,2.04,3,0,13,0,0,,395,,,,,NL,no,no,
20251226,20251226,s8NLpA5MDN1JD3Yn,AliExpress_moloco_rmkt_app_Synapse_全托_FR_syfr-qt_purchase_ROAS,103239,1064,25.09,0,0,374,370,1,9,16.39,1.57,1,0,27,0,0,,389,,,,,FR,no,no,
20251226,20251226,dngIHVpRqJiJcXyM,AliExpress_moloco_rmkt_null_android_app_GB_purchase_CPA_RE_null,273354,769,50.01,0,0,358,357,1,30,12.06,1.04,1,0,21,0,0,,335,,,,,GB,no,no,
20251226,20251226,ws41wxmcozMN14Hm,AliExpress_moloco_rmkt_null_android_app_GCC_EG OM_purchase_ROAS_RE_null,162898,5479,50.11,0,0,1965,1707,1,9,36.96,5.68,1,0,612,0,0,,326,,,,,GCC,no,no,
20251226,20251226,ebfEG2ITNI5x8nEI,AliExpress_moloco_rmkt_null_android_app_FR_purchase_CPA_RE_null,484593,1294,50.01,0,0,519,515,0,-,6.3,3.21,0,0,18,0,0,,289,,,,,FR,no,no,
20251226,20251226,rtHodELwUPFTZOsK,AliExpress_moloco_rmkt_null_Android_app_BR_purchase_CPA_RE_null,54429,4265,49.38,0,0,1663,1637,0,-,16.82,1.9,0,0,168,0,0,,279,,,,,BR,no,no,
20251226,20251226,OienH2QTcmAmx9dz,AliExpress_moloco_rmkt_null_android_app_GCC_AE KW QA BH_purchase_ROAS_RE_null,57197,862,50.24,0,0,323,322,0,-,34.86,1.25,0,0,63,0,0,,265,,,,,GCC,no,no,
20251226,20251226,mKByIFoF3o6hXGbH,AliExpress_moloco_rmkt_null_Android_app_US_purchase_CPA_RE_null,20859,447,19.96,0,0,136,136,0,-,16.44,0.35,1,0,10,0,0,,255,,,,,US,no,no,
20251226,20251226,C8w6QMX7C18oiKUy,AliExpress_moloco_rmkt_null_Android_app_BR_purchase_ROAS_RE_null,170690,1630,50.04,0,0,681,675,2,18,17.92,3.76,4,0,81,0,0,,254,,,,,BR,no,no,
20251226,20251226,v7QnRXIVonS5uomZ,AliExpress_moloco_rmkt_null_Android_app_US_purchase_ROAS_RE_null,4942,213,19.37,0,0,72,72,2,64,27.55,0.35,3,0,13,0,0,,196,,,,,US,no,no,
20251226,20251226,Fi8uj3UC5UI3ij94,AliExpress_moloco_rmkt_app_Synapse_全托_CL_sycl-qt_purchase_CPA,107331,24789,50.15,0,0,4232,2871,0,-,2.75,1.77,0,0,976,0,0,,159,,,,,CL,no,no,
20251226,20251226,IifZpZM8eM3j6ahP,AliExpress_moloco_rmkt_app_Synapse_全托_FR_syfr-qt_purchase_CPA,41849,18040,25.01,0,0,2021,1082,0,-,1.96,0.72,0,0,333,0,0,,147,,,,,FR,no,no,
20251226,20251226,Kw0aetd2avJMvVyn,AliExpress_moloco_rmkt_null_android_app_NL_purchase_CPA_RE_null,34916,16921,50.04,0,0,2404,1827,0,-,3.25,1.18,0,0,287,0,0,,102,,,,,NL,no,no,
20251226,20251226,pg2vIRvx7kSyBBS8,AliExpress_moloco_rmkt_null_android_app_DE_purchase_ROAS_RE_alg-mbr-rule-crowd_null,45685,335,30.18,0,0,97,97,0,-,2.15,0.71,0,0,11,0,0,,59,,,,,DE,no,no,
20251226,20251226,PYf8vXzZHU9FJWD6,AliExpress_moloco_rmkt_null_android_app_others_TR_purchase_ROAS_RE_null,0,0,0,0,0,1,1,0,-,3.31,-,0,0,0,0,0,,-,,,,,others,no,no,
20251226,20251226,FtAYDtsOOucWMmY5,AliExpress_moloco_rmkt_null_android_app_others_CL_purchase_CPA_RE_null,0,0,0,0,0,2,2,0,-,48.19,-,0,0,3,0,0,,-,,,,,others,no,no,
20251226,20251226,aG917NDz5gBw6VRf,AliExpress_moloco_rmkt_null_android_app_CL_purchase_ROAS_RE_null,0,0,0,0,0,0,0,0,-,0.35,-,0,0,0,0,0,,-,,,,,CL,no,no,
20251226,20251226,Qi1ryhJrYNgK3Ovo,AliExpress_moloco_rmkt_null_android_app_EU10_PT_purchase_CPA_RE_null,0,0,0,0,0,2,2,0,-,0.91,-,0,0,0,0,0,,-,,,,,EU10,no,no,
20251226,20251226,tEyDQ6xnxrxM4zwB,AliExpress_moloco_rmkt_null_android_app_EU10_BE/HU_purchase_CPA_RE_null,0,0,0,0,0,1,1,0,-,1.11,-,0,0,0,0,0,,-,,,,,EU10,no,no,
20251226,20251226,HxpI5DxERnMsyn0B,AliExpress_moloco_rmkt_null_android_app_CA_purchase_CPA_RE_null,0,0,0,0,0,0,0,0,-,1.26,-,0,0,0,0,0,,-,,,,,CA,no,no,
20251226,20251226,dmubcQcZnY7ruXIo,AliExpress_moloco_rmkt_null_android_app_PL_Exlcude180_CPA_RE_null,0,0,0,0,0,1,1,0,-,2.84,-,0,0,0,0,0,,-,,,,,PL,no,no,
20251226,20251226,rmLzgwuSTkmEN0ty,AliExpress_moloco_rmkt_null_android_app_others_CL_Exlcude180_ROAS_RE_null,0,0,0,0,0,0,0,0,-,16.68,-,0,0,0,0,0,,-,,,,,others,no,no,
20251226,20251226,VnntC5cAaSM427Eb,AliExpress_moloco_rmkt_null_android_app_PL_Exlcude180_ROAS_RE_null,0,0,0,0,0,3,3,0,-,0.34,-,0,0,1,0,0,,-,,,,,PL,no,no,
20251226,20251226,oVxmhgMdbNpkTLUV,AliExpress_moloco_rmkt_null_android_app_CA_purchase_ROAS_RE_null,-,-,-,-,-,2,2,0,-,1.34,-,0,0,1,0,0,,-,,,,,CA,no,no,
20251227,20251227,kBodqVBp1bJXni33,AliExpress_moloco_rmkt_null_android_app_ES_purchase_CPA_RE_null,182111,55630,1002.5,0,0,22494,22309,53,1371,430.65,27.88,62,2,1106,3405,0,,14687,,,,,ES,no,no,
